hfr_id,official_hfr_id,hfr_id_source,source_record_id,hospital_name,address,location_text,state,district,subdistrict,pincode,hospital_category,hospital_care_type,discipline,specialties,facilities,total_beds,emergency_services,latitude,longitude,source,data_quality_status
6257380815,,mvp_generated,29870,Raj Childern Hospital,"Purushottampur (Parsodha), Chunar","Purushottampur (Parsodha), Chunar, Mirzapur, U P - 231305",Uttar Pradesh,Mirzapur,,231305,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9177632646,,mvp_generated,29871,Chc Vidhyachal,Vidhyachal Nagar(City) Vidhyachal,Vidhyachal Nagar(City) Vidhyachal Mirzapur,Uttar Pradesh,Mirzapur,,231307,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4057431883,,mvp_generated,29872,Aastha Chiktsa Seva Kendra,"Patehra, Dipnagar, Dipnagar, Patehara Kala","Patehra, Dipnagar, Dipnagar, Patehara Kala",Uttar Pradesh,Mirzapur,,231309,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6669517622,,mvp_generated,29873,Ashutosh Maternity And Nursing Home,"224, Ravinagar, Mugalsari, Chandoli","224, Ravinagar, Mugalsari, Chandoli",Uttar Pradesh,Mirzapur,,231309,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8882961014,,mvp_generated,29874,Chc Marihan,Marihan,Marihan Mirzapur,Uttar Pradesh,Mirzapur,,231310,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6077147128,,mvp_generated,29875,Sumangalam Maternity and Heart Care Centre,Arya Samaj Road Bahjoi,Arya Samaj Road Bahjoi Moradabad,Uttar Pradesh,Moradabad,,202410,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1725167279,,mvp_generated,29876,Chc Bilari,Bilari,Bilari,Uttar Pradesh,Moradabad,,202411,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8143378465,,mvp_generated,29877,Aashi Nursing Home,Subhash Road Chandausi,Subhash Road Chandausi,Uttar Pradesh,Moradabad,,202412,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4067685542,,mvp_generated,29878,Chc Chandosi,"Baniakheri,Chandosi","Baniakheri,Chandosi",Uttar Pradesh,Moradabad,,202412,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5064097547,,mvp_generated,29879,Pran Nursing Home,"61, Station Rode, Chandosi","61, Station Rode, Chandosi-202412",Uttar Pradesh,Moradabad,,202412,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3748850178,,mvp_generated,29880,Rotary Sunder Lal Eye Hospital,"Bisauli Gate , Chandausi","Bisauli Gate, Chandausi",Uttar Pradesh,Moradabad,,202412,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4754873045,,mvp_generated,29881,Sanjeevani Maternity and Surgical Centre,"Kaithal Gate, Chandosi","Kaithal Gate, Chandosi Muradabad",Uttar Pradesh,Moradabad,,202412,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4052278023,,mvp_generated,29882,Agrawal Nursing Home,"2/433,Budhi Bihar Khushalpur Road,Near Mahilal Public School","2/433,Budhi Bihar Khushalpur Road,Near Mahilal Public School,",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2424138760,,mvp_generated,29883,Anoushka Hospital,Near Harthala Police Chowky & Dainik Jagran Press,"Near Harthala Police Chowky & Dainik Jagran Press,",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5799863130,,mvp_generated,29884,Apollo Laser Netra Chikatsalaya,"5, Awas Vikas, Pili Kothi","5, Awas Vikas, Pili Kothi,Moradabad",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7232586298,,mvp_generated,29885,Asha Deep Hospital,"Opp Dusst Hospital , Ner Ambedkar Park , Civil Lines","Opp Dusst Hospital, Ner Ambedkar Park Civil Lines",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6634629968,,mvp_generated,29886,Ashirwad Nursing Home,"A-109, Lajpat Nagar, Opposite Katghar Thana","A-109, Lajpat Nagar, Opposite Katghar Thana,",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8007791768,,mvp_generated,29887,Ashirwad Nursing Home,"Lajpat Nagar, Rampur Road, Opp Katghar Kotwali","Lajpat Nagar, Rampur Road, Opp Katghar Kotwali",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7722630188,,mvp_generated,29888,"Bansal Nursing Home,Moradabad","A- 8, Gandhinagar, Rampur Road","A- 8, Gandhinagar, Rampur Road, Moradabad",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9885740146,,mvp_generated,29889,Batra Nursing Home,Deputy Ganj Choraha,Deputy Ganj Choraha Moradabad,Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9256683932,,mvp_generated,29890,Bhavya Hospital,Dayanand Degree Girls College Civil Lines,Dayanand Degree Girls College Civil Lines,Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2254594068,,mvp_generated,29891,Brahma Netralaya,"149, Avas Vikas Civil Lines","149, Avas Vikas Civil Lines Moradabad",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8023917099,,mvp_generated,29892,C P Eye Care Center,"A-4, Gandhi Nagar","A-4, Gandhi Nagar,Moradabad",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8903482871,,mvp_generated,29893,C.L. Gupta Eye Institute,"Ramganga Vihar Phase -2 (Ext) , Opposite T.D.I City","Ramganga Vihar Phase -2 (Ext), Opposite T.D.I City",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2608588172,,mvp_generated,29894,Central Medical and Maternity Care,"Central Medical & Maternity Care,Station Road","Central Medical & Maternity Care,Station Road,Moradabad",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2129004316,,mvp_generated,29895,Chirag Nursing Home,"Opp Balaji Mandir , Near District Co-Operative Bank, Court Road","Opp Balaji Mandir, Near District Co-Operative Bank, Court Road,",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9495967135,,mvp_generated,29896,Chiranjeev Hospital,Opposite Reserv Police Line,"Opposite Reserv Police Line, Moradabad, U P",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3212827778,,mvp_generated,29897,City Hospital,"B-97, Gandhi Nagar Prince Road","B-97, Gandhi Nagar Prince Road, Moradabad",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1780096534,,mvp_generated,29898,Cosmos Hospital,"Prem Nagar, Post Kazipura,Kanth Road,Near Kothiwal Dental College","Prem Nagar, Post Kazipura,Kanth Road,Near Kothiwal Dental College.",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8368968604,,mvp_generated,29899,D L Nursing Home,Civil Lines,"Civil Lines,",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5434243408,,mvp_generated,29900,Dev Eye Care,"19, Civil Lines, Near Wilsonia School","19, Civil Lines, Near Wilsonia School",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7779270098,,mvp_generated,29901,District Eye Hospital,"Near Moradabad Club ,Civil Lines","Near Moradabad Club,Civil Lines",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8133771896,,mvp_generated,29902,Dr Hans Raj Memorial Clinic,Court Road Near Bazaji Mandir,Court Road Near Bazaji Mandir,Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5998119759,,mvp_generated,29903,Dr.Kailash Chandra Ismarak Bhashya and Ultrasound Centre,"Mohalla Mahal,Post.Hasanpur","Mohalla Mahal,Post.Hasanpur",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5551176207,,mvp_generated,29904,Fortis Vivekanand Hospital ( A Unit Of International Hospital Limited),"Opposite Polytechnic, ,Kannth Road,Near Vikas Bhawan","Opposite Polytechnic,Kannth Road,Near Vikas Bhawan.",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8644588091,,mvp_generated,29905,Gupta Nursing Home,"Ram Ganga Vihar Phase - Ii,Near Wilsonia Degree College","Ram Ganga Vihar Phase - Ii,Near Wilsonia Degree College,",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8813374658,,mvp_generated,29906,Halberg Hospital,"Civil Lines , Near Wilsonia School","Civil Lines, Near Wilsonia Scholl Moradabad",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3833487794,,mvp_generated,29907,Harsh Nursing Home and Maternity Centre,"Prakash Nagar Chowk, Majhola Road, Linepar","Prakash Nagar Chowk, Majhola Road, Linepar,",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7811019862,,mvp_generated,29908,Hasan Nursing Home,"Lia Manzil,Faizganj","Lia Manzil,Faizganj",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1428483894,,mvp_generated,29909,Heart Care and Pathology Centre,"A-9, Gandhi Nagar , Near Roadways Bus Stand ,Rampur Road","A-9, Gandhi Nagar, Near Roadways Bus StandRampur Road",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2039976036,,mvp_generated,29910,International Hospitals Ltd,International Hospitals Ltd Kanth Road,International Hospitals Ltd Kanth Road,Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3558727365,,mvp_generated,29911,J P Nursing Home Pvt Ltd,"Court Compound , Civiles Lines","Court Compound, Civiles Lines",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1237076870,,mvp_generated,29912,Jain Medical Centre,"A-86, Gandhi Nagar, Prince Road, Near Chadha Cinema","A-86, Gandhi Nagar, Prince Road, Near Chadha Cinema",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8435510627,,mvp_generated,29913,Jeevan Deep Nursing Home,"A-75, Prince Road","A-75, Prince Road",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9899855861,,mvp_generated,29914,Jigar Gen Surgery and Child Care Centre,"Jigar Gen Surgery & Child Care Centre ,Nai Basti","Jigar Gen Surgery & Child Care Centre,Nai Basti",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3497791141,,mvp_generated,29915,Kastoori Nursing Home,"Near Harsh Photo Studio, Opposite Janwaron Ka Aspatal, Court Road","Near Harsh Photo Studio, Opposite Janwaron Ka Aspatal, Court Road",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2963870816,,mvp_generated,29916,Khare Surgical Centre,A-36 Jigar Colony,A-36 Jigar Colony,Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6578453212,,mvp_generated,29917,Krishna Heart Centre,"160, Avas Vikas Colony, Civil Lines, Pili Kothi","160, Avas Vikas Colony, Civil Lines, Pili Kothi",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2429453969,,mvp_generated,29918,Kumar Nursing Home,"Company Bagh, Civil Lines","Company Bagh, Civil Lines",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1495299380,,mvp_generated,29919,M M Hospitals,Gulzarimal Dharamshala Road,Gulzarimal Dharamshala Road,Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6059179274,,mvp_generated,29920,M.R. Nursing Home,"5, Islam Nagar, Bada Ahata, Asalatpur","5, Islam Nagar, Bada Ahata, Asalatpur",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8390327671,,mvp_generated,29921,Madan Maternity and Laproscopic Surgery Centre,"D-9 Ram Ganga Vihar Phase-11,Mit Road","D-9 Ram Ganga Vihar Phase-11,Mit Road",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7124909369,,mvp_generated,29922,Mahanagar Hospital,"A-93, Ghandhi Nagar, Near Chaddha Cinema Prince Road","A-93, Ghandhi Nagar, Near Chaddha Cinema Prince Road",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5469037019,,mvp_generated,29923,Manasi Nursing Home,"Tube Well Colony, Opp Police Hosiptal","Tube Well Colony, Opp Police Hosiptal",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8241370226,,mvp_generated,29924,Manglam Orthopedic Centre,"A-91, Gandhi Nagar","A-91, Gandhi Nagar",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7272783125,,mvp_generated,29925,Manorama Clinic,"A-4, Deen Dayal Nagar-Ii, M.D.A","A-4, Deen Dayal Nagar-Ii, M.D.A",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4969968273,,mvp_generated,29926,Mansarovar Nursing Home,"C-2/11, Mansarovar Colony Dehli Road","C-2/11, Mansarovar Colony Dehli Road",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6391044255,,mvp_generated,29927,Modern Nursing Home - Moradabad,"8 A / 6, New Civil Lines, Behind Jail Garden","8 A / 6, New Civil Lines, Behind Jail Garden",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6877260148,,mvp_generated,29928,Muskan Nursing Home,"A-288, 289, Ashiana Phase-1 Kanth Road","A-288, 289, Ashiana Phase-1 Kanth Road",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8037075978,,mvp_generated,29929,Neuron,"(Brain & Spine Centre), Ashiana 1St Kanth Road, Near Harthala Dharam Kanta","(Brain & Spine Centre), Ashiana 1St Kanth Road, Near Harthala Dharam Kanta",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9307502884,,mvp_generated,29930,Paras Nursing Home and Orthopaedic Center,"A 1/124, Mansarover Colony Delhi Road","A 1/124, Mansarover Colony Delhi Road",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2565064771,,mvp_generated,29931,Prahlad Nursing Home and Maternity Center,"Near : Telephone Exchange A - 37, Lajpat Nagar","Near : Telephone Exchange A - 37, Lajpat Nagar",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3703193620,,mvp_generated,29932,Pulse Heart Hospital,"65, Avas Vikas, Civil Lines","65, Avas Vikas, Civil Lines",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2133137334,,mvp_generated,29933,Rajani Eye and Dental Clinic,Parker College Road Chowk Tarikhana,Parker College Road Chowk Tarikhana,Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4620274759,,mvp_generated,29934,Ramganga Health,Near Red Sapphire Ashiyana -1,Near Red Sapphire Ashiyana -1 Moradabad,Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6431224821,,mvp_generated,29935,S.S Hospital and Nursing Home,"State Bank Colony, Civil Lines","State Bank Colony, Civil Lines",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6756719167,,mvp_generated,29936,Sadbhawana Nursing Home,"Aashana 1St , Near Dharam Kata","Aashana 1St, Near Dharam Kata",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1633244105,,mvp_generated,29937,Sahu Rameshwar Saran Kothiwal Hospital and Heart Car,"Mora Mustqueem, Kanth Road","Mora Mustqueem, Kanth Road",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3013532644,,mvp_generated,29938,Sanjeevan Medicare,"Lajpat Nagar, Lajpat Nagar","Lajpat Nagar, Lajpat Nagar",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7421806477,,mvp_generated,29939,Shah E N T Centre,"117, Awas Vikas Civil Lines","117, Awas Vikas Civil Lines",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8550223210,,mvp_generated,29940,Shah Surgical Nursing Home,"Opposite Wilsonia School, Civil Lines","Opposite Wilsonia School, Civil Lines",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3552843360,,mvp_generated,29941,Sharda Hospital - Moradabad,"Cd-545, Town Hall, Chandausi Road","Cd-545, Town Hall, Chandausi Road",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9413162062,,mvp_generated,29942,Shekhar Hospital Kidney and Stone Clinic,"Near Dayanand Girls Degree College, Infornt Of Homegurad Office,Civil Lines","Near Dayanand Girls Degree College, Infornt Of Homegurad Office,Civil Lines",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6981249413,,mvp_generated,29943,Shivam Nursing Home,"B-65, Gandhi Nagar","B-65, Gandhi Nagar",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4627930398,,mvp_generated,29944,Shreekiran Hospital,Behind P.N.B Civil Lines,Behind P.N.B Civil Lines,Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2784078225,,mvp_generated,29945,Shreya Hospital,"1-54, Gandhi Nagar , Behind Roadways","1-54, Gandhi Nagar, Behind Roadways",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1123070059,,mvp_generated,29946,Shubham Nursing Home,"9, Avas Vikas , Pili Kohti , Opposite Rani Preetam School","9, Avas Vikas, Pili Kohti Opposite Rani Preetam School",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3890047900,,mvp_generated,29947,Siddhi Vinayak Health Care Centre,A-1/142 Mansarowar Coloney,A-1/142 Mansarowar Coloney,Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2697615566,,mvp_generated,29948,Sri Lohia Hospital,"A-514, Lajpat Nagar Near Roadways Workshop","A-514, Lajpat Nagar Near Roadways Workshop",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3674805255,,mvp_generated,29949,Sri Sai Hospital,"Near Loco Bridge,Delhi Road","Near Loco Bridge,Delhi Road",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7808781169,,mvp_generated,29950,Srijan Hospital,8/8 State Bank Colony Civil Lines,8/8 State Bank Colony Civil Lines,Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6368427577,,mvp_generated,29951,Srijan Treatments,State Ank Colony. Civil Lines,State Ank Colony. Civil Lines,Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2935352335,,mvp_generated,29952,Sristhi Nursing Home,"Near Raghunath Ashram,Chandausi","Near Raghunath Ashram,Chandausi",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1590435654,,mvp_generated,29953,Surbhi Mother and Child Care,"Kanth Road, Near Madhubani Par","Kanth Road, Near Madhubani Park",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4164582164,,mvp_generated,29954,Swati Narsing Home,"Sarvat Road , Ganga Ram Pura","Sarvat Road, Ganga Ram Pura,Muradabad",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6806725761,,mvp_generated,29955,Teerthankar Mahaveer Hospital and Research Centre,"Vi11- Bagarpur,Pakwara. N.H.24. Delhi Road","Vi11- Bagarpur,Pakwara. N.H.24. Delhi Road",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2787074898,,mvp_generated,29956,Upasana Diabetes Care Centre and Nursing Home,"A-33, Lajpat Nagar","A-33, Lajpat Nagar, Moradabad",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7257913103,,mvp_generated,29957,Uphar Nursing Home,A-13 Lajpat Nagar Colony,A-13 Lajpat Nagar Colony,Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1066132140,,mvp_generated,29958,Vardan Nursing Home - Moradabad,H - 1 Lajpat Nagarm,"H - 1 Lajpat Nagarm,Moradabad",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4062284376,,mvp_generated,29959,Varshney Eye and Ortho Care Center,Near Ambedkar Park Civil Lines,"Near Ambedkar Park Civil Lines,Moradabad",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6886526916,,mvp_generated,29960,Vinayak Orthopaedic Centre,"47,Abas Vikash,S.R.P Koothi,Pili Kothi","47,Abas Vikash,S.R.P Koothi,Pili Kothi,Moradabad",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1819257077,,mvp_generated,29961,Vivek Netralaya,A-83 Ghandhi Nagar Opp Bharat Bangut Hall Prirce Road,A-83 Ghandhi Nagar Opp Bharat Bangut Hall Prirce Road,Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5114879968,,mvp_generated,29962,Vivekananda Hospital and Research Center,"Kunth Rd, Near M D A Office","Kunth Rd, Near M D A Office,",Uttar Pradesh,Moradabad,,244001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
